year,district,crop,yield_kg_per_ha,area_ha,production_tonnes,rainfall_mm,temp_avg_c,temp_min_c,temp_max_c,humidity_pct,soil_pH,soil_organic_C_pct,soil_N_kg,soil_P_kg,soil_K_kg,soil_sand_pct,soil_silt_pct,soil_clay_pct
2016,Bhadrak,sesame,981,2077,2037,1298.9,24.7,19.5,29.8,72.3,6.5,0.42,134.1,5.0,190.9,53.3,43.4,3.3
2016,Boudh,rice,2576,933,2403,994.7,27.3,22.2,32.1,73.7,6.5,0.84,168.0,29.8,128.5,31.7,27.3,41.0
2016,Boudh,maize,1912,2497,4774,1191.5,26.6,22.8,32.4,63.5,6.4,1.24,225.4,5.0,61.5,44.4,22.9,32.7
2016,Boudh,pulses,1362,2021,2752,1233.1,25.6,18.9,33.4,67.2,6.7,0.83,187.0,11.7,95.8,33.6,39.1,27.3
2016,Boudh,groundnut,1670,710,1185,1289.0,26.9,20.6,32.3,55.2,5.4,0.58,168.7,29.4,149.6,56.3,21.8,21.9
2016,Boudh,sesame,1141,2360,2692,796.4,29.6,24.5,35.0,61.4,7.1,0.44,241.6,28.2,101.3,64.8,37.3,0.0
2016,Cuttack,rice,2663,1236,3291,1623.5,24.6,18.6,28.6,63.8,6.9,1.11,136.4,30.9,202.2,35.6,51.0,13.4
2016,Cuttack,maize,1635,1687,2758,1295.8,25.3,20.0,30.5,68.1,6.9,0.73,211.6,31.5,189.5,52.9,23.5,23.6
2016,Cuttack,pulses,1331,1560,2076,943.7,26.9,22.8,32.7,78.1,5.5,0.55,127.0,15.4,172.8,42.6,29.1,28.3
2016,Cuttack,groundnut,2125,847,1799,1447.4,25.9,21.0,30.4,85.4,5.9,0.8,226.4,5.0,104.0,43.5,26.1,30.4
2016,Cuttack,sesame,696,1825,1270,1329.9,26.3,20.2,30.3,57.5,7.5,0.6,134.5,5.0,203.8,41.6,32.5,25.9
2016,Deogarh,rice,2460,2506,6164,1164.1,31.7,26.6,37.8,78.1,6.5,0.62,216.6,25.1,121.4,46.7,47.4,5.9
2016,Deogarh,maize,2517,2427,6108,1572.6,25.7,20.0,32.0,61.0,6.3,1.32,151.2,6.6,226.4,57.0,39.3,3.7
2016,Deogarh,pulses,1188,1780,2114,1256.4,30.2,25.0,37.4,61.0,6.5,0.69,145.7,18.5,170.9,50.2,56.7,0.0
2016,Deogarh,groundnut,1916,2575,4933,1213.2,30.4,23.0,35.9,60.1,6.2,0.88,222.8,27.0,173.0,45.1,28.6,26.3
2016,Deogarh,sesame,1000,2927,2927,1404.0,28.1,22.1,32.7,64.9,6.1,0.76,178.9,32.1,126.2,37.0,54.4,8.6
2016,Dhenkanal,rice,2387,2076,4955,1290.3,24.7,18.5,30.3,85.6,6.2,0.83,202.0,22.6,77.3,46.1,20.7,33.2
2016,Dhenkanal,maize,2089,935,1953,829.7,28.6,24.1,32.6,82.7,6.7,1.06,191.7,46.8,119.8,62.4,34.4,3.2
2016,Dhenkanal,pulses,786,2241,1761,1263.0,24.9,20.8,29.9,73.5,5.3,1.12,175.3,6.7,197.1,44.8,47.2,8.0
2016,Dhenkanal,groundnut,1909,1999,3816,1169.5,28.0,23.4,32.1,76.1,6.4,0.81,254.5,18.9,150.8,39.0,39.3,21.7
2016,Dhenkanal,sesame,987,2450,2418,1084.2,26.1,20.3,31.4,60.9,7.2,0.29,239.2,7.3,244.3,29.6,46.5,23.9
2016,Gajapati,rice,2479,1816,4501,1237.1,28.3,24.2,32.5,76.5,5.6,0.62,352.0,10.3,207.4,39.1,40.1,20.8
2016,Gajapati,maize,2163,2564,5545,1159.9,31.0,26.6,36.2,72.5,5.9,0.71,208.1,15.7,272.0,36.6,46.8,16.6
2016,Gajapati,pulses,1414,1993,2818,1027.0,25.5,21.0,28.7,60.0,5.8,1.2,230.9,27.9,179.4,46.7,49.6,3.7
2016,Gajapati,groundnut,1647,2053,3381,1349.4,24.4,16.3,29.4,71.4,7.1,1.07,201.9,21.3,74.8,39.4,40.2,20.4
2016,Gajapati,sesame,1010,2610,2636,1175.9,24.2,18.1,30.6,79.0,6.4,1.11,371.4,21.2,84.4,39.1,41.3,19.6
2016,Ganjam,rice,2098,2084,4372,1276.1,30.1,23.8,36.0,50.0,7.0,1.01,212.8,5.0,111.2,33.3,20.0,46.7
2016,Ganjam,maize,1999,1601,3200,1725.1,26.7,20.4,30.1,64.7,6.5,0.53,178.9,17.8,138.3,63.6,38.8,0.0
2016,Ganjam,pulses,1319,2269,2992,1322.5,26.8,22.1,32.0,81.6,7.1,0.73,238.4,18.1,151.7,40.3,33.2,26.5
2016,Ganjam,groundnut,2135,2046,4368,1227.1,24.1,19.4,28.9,61.7,6.5,0.67,204.0,21.2,102.2,41.0,35.8,23.2
2016,Ganjam,sesame,1196,2128,2545,1067.6,27.8,21.1,33.7,75.5,6.9,1.23,253.8,25.7,203.4,34.2,20.0,45.8
2016,Jagatsinghpur,rice,2539,2034,5164,1091.2,28.7,25.6,33.2,65.2,5.7,1.25,132.0,14.1,195.4,51.5,23.9,24.6
2016,Jagatsinghpur,maize,2170,2144,4652,1666.6,27.8,22.9,31.9,62.6,6.1,1.21,200.9,25.7,225.7,21.4,47.8,30.8
2016,Jagatsinghpur,pulses,1213,2217,2689,1034.3,25.5,20.0,32.9,80.0,7.1,0.74,170.0,12.2,125.6,24.5,27.8,47.7
2016,Jagatsinghpur,groundnut,1659,1912,3172,1226.4,27.7,22.7,32.1,50.4,6.2,0.51,223.3,29.1,196.9,52.6,33.7,13.7
2016,Jagatsinghpur,sesame,769,1626,1250,898.5,29.0,24.2,32.8,61.7,6.1,0.81,253.4,16.5,50.0,43.1,33.4,23.5
2016,Jajpur,rice,2443,1686,4118,1243.5,27.1,22.1,32.5,65.7,6.3,1.21,228.0,28.3,211.3,50.3,44.3,5.4
2016,Jajpur,maize,1605,2102,3373,1163.5,30.4,24.5,34.8,73.7,6.6,0.94,149.1,23.6,138.6,47.8,27.8,24.4
2016,Jajpur,pulses,1053,2586,2723,989.7,25.0,20.1,29.2,61.1,6.6,0.35,149.6,40.5,173.0,37.5,39.2,23.3
2016,Jajpur,groundnut,1941,2497,4846,1174.6,29.0,26.0,32.9,71.6,6.7,0.53,213.0,13.8,136.2,55.2,44.1,0.7
2016,Jajpur,sesame,650,1471,956,1117.8,26.9,22.6,32.9,73.5,6.7,0.42,258.4,5.0,191.7,54.3,30.7,15.0
2016,Jharsuguda,rice,2818,1968,5545,1212.5,27.7,19.5,34.0,77.0,6.0,0.84,159.3,28.2,157.0,33.8,35.8,30.4
2016,Jharsuguda,maize,1787,2075,3708,1028.2,27.1,21.3,32.0,66.1,6.6,1.01,144.6,22.6,215.9,50.7,35.6,13.7
2016,Jharsuguda,pulses,1359,2226,3025,1350.7,23.0,19.6,29.0,54.9,6.7,0.69,150.2,23.5,160.1,66.1,28.8,5.1
2016,Jharsuguda,groundnut,2160,2176,4700,1067.8,28.6,23.0,33.6,72.7,6.2,0.55,238.0,17.8,146.0,47.8,37.7,14.5
2016,Jharsuguda,sesame,542,2643,1432,1224.2,26.6,21.2,31.8,77.7,6.8,1.02,267.5,28.8,142.0,33.8,51.7,14.5
2016,Kalahandi,rice,2440,1763,4301,852.7,27.7,22.6,31.2,74.5,6.3,1.61,171.5,15.6,106.3,57.8,31.3,10.9
2016,Kalahandi,maize,1818,2353,4277,923.9,28.3,21.5,33.9,76.4,6.9,1.31,260.5,24.4,195.2,36.1,42.8,21.1
2016,Kalahandi,pulses,948,1816,1721,583.5,27.8,23.4,33.9,73.9,7.1,0.47,251.9,41.1,188.2,52.9,36.7,10.4
2016,Kalahandi,groundnut,1668,2380,3969,898.8,26.2,23.0,30.5,76.4,6.8,0.82,208.5,5.0,131.4,38.2,28.4,33.4
2016,Kalahandi,sesame,1049,1569,1645,1079.1,22.8,18.1,26.7,70.8,6.0,0.83,192.8,36.7,174.9,26.6,22.4,51.0
2016,Kandhamal,rice,2513,1535,3857,606.3,29.7,24.0,35.2,63.9,6.7,0.59,210.2,10.8,225.8,29.3,47.3,23.4
2016,Kandhamal,maize,2009,1755,3525,1233.4,28.5,22.1,33.8,61.1,6.5,1.35,267.4,29.1,189.8,52.0,46.6,1.4
2016,Kandhamal,pulses,1085,1322,1434,1213.8,25.4,21.5,29.7,90.0,6.6,0.91,138.9,5.0,109.0,59.4,38.3,2.3
2016,Kandhamal,groundnut,1949,2369,4617,1081.7,29.8,25.4,36.2,74.4,5.6,0.58,110.8,31.6,148.8,22.7,38.8,38.5
2016,Kandhamal,sesame,765,1258,962,1535.6,27.2,22.5,31.8,54.9,5.8,1.19,176.3,20.2,50.0,31.8,41.1,27.1
2016,Kendrapara,rice,2594,2876,7460,1468.6,26.5,21.0,31.2,90.0,7.1,0.85,210.0,34.4,179.0,60.6,20.0,19.4
2016,Kendrapara,maize,2115,1742,3684,1551.3,30.1,25.1,36.6,87.8,6.5,1.54,198.4,17.9,193.3,41.5,35.9,22.6
2016,Kendrapara,pulses,1552,2009,3117,861.0,27.7,23.4,33.6,77.0,7.2,1.07,254.5,13.3,190.2,64.7,28.1,7.2
2016,Kendrapara,groundnut,2249,1725,3879,1029.6,27.6,21.9,33.5,60.4,6.7,0.59,125.6,10.7,112.5,50.2,46.5,3.3
2016,Kendrapara,sesame,531,2175,1154,964.7,28.3,23.9,32.2,78.0,6.2,0.71,89.0,29.5,191.0,45.1,20.0,34.9
2016,Kendujhar,rice,2802,1666,4668,1109.3,31.6,27.3,37.3,75.6,6.7,0.88,218.8,22.7,147.4,60.1,21.9,18.0
2016,Kendujhar,maize,2255,2411,5436,1339.7,29.2,24.3,32.3,69.3,6.0,0.58,137.9,15.2,120.2,21.2,42.0,36.8
2016,Kendujhar,pulses,1755,2303,4041,1159.4,26.9,22.3,32.0,69.6,6.1,1.3,125.6,27.2,144.9,64.0,38.4,0.0
2016,Kendujhar,groundnut,1710,1876,3207,1208.0,24.7,20.5,27.9,60.8,6.5,0.89,101.0,18.6,178.2,43.4,28.7,27.9
2016,Kendujhar,sesame,796,1729,1376,1072.7,27.3,20.0,31.6,66.8,6.5,0.59,254.9,5.0,123.4,53.2,32.1,14.7
2016,Khordha,rice,2294,2220,5092,1381.3,27.4,23.2,32.9,66.0,6.9,1.24,69.7,21.1,63.2,69.4,30.3,0.3
2016,Khordha,maize,2186,1982,4332,1039.4,25.2,18.6,31.2,89.4,6.5,0.89,186.6,17.1,97.9,45.8,27.1,27.1
2016,Khordha,pulses,1310,2085,2731,1257.5,30.4,25.4,36.2,90.0,7.2,1.15,184.7,22.3,84.1,50.0,37.7,12.3
2016,Khordha,groundnut,1805,2513,4535,958.4,30.3,24.4,35.2,68.5,6.7,1.26,205.1,21.4,150.9,62.8,31.3,5.9
2016,Khordha,sesame,892,2731,2436,1229.4,29.3,25.2,34.1,84.8,6.2,0.75,212.8,10.1,129.3,46.1,35.5,18.4
2016,Koraput,rice,2820,2770,7811,1028.8,27.2,21.5,33.7,77.2,6.6,1.0,233.7,10.7,159.6,59.6,32.9,7.5
2016,Koraput,maize,2032,1878,3816,737.2,27.0,21.7,31.5,58.5,6.1,1.03,298.6,33.8,82.8,53.5,28.4,18.1
2016,Koraput,pulses,1054,1769,1864,1341.2,28.9,24.0,33.8,74.6,6.8,1.15,135.8,20.2,96.6,44.5,32.7,22.8
2016,Koraput,groundnut,1788,1600,2860,902.5,22.8,17.9,27.4,63.2,7.2,0.54,270.8,36.2,52.5,45.9,31.0,23.1
2016,Koraput,sesame,200,1277,255,1355.0,31.0,25.1,36.3,69.8,7.3,1.44,170.7,5.0,50.0,58.2,34.5,7.3
2016,Malkangiri,rice,2545,1104,2809,1049.4,26.4,21.2,31.0,59.6,6.1,1.16,212.2,26.1,105.1,20.0,29.8,50.2
2016,Malkangiri,maize,1783,2174,3876,1857.1,28.4,20.7,34.0,63.7,6.7,1.33,291.5,14.2,162.7,30.7,43.2,26.1
2016,Malkangiri,pulses,1588,2019,3206,1066.5,27.7,22.3,32.8,71.8,6.4,1.1,236.8,10.2,99.5,42.5,42.4,15.1
2016,Malkangiri,groundnut,1837,1678,3082,1252.3,26.3,20.4,31.6,66.8,6.6,1.19,171.5,24.0,146.5,49.3,28.5,22.2
2016,Malkangiri,sesame,927,2553,2366,1012.6,24.3,20.6,28.1,76.0,5.8,0.71,230.9,24.2,130.7,46.9,36.1,17.0
2016,Mayurbhanj,rice,2443,1894,4627,1647.1,28.6,21.1,33.1,69.2,5.8,0.56,295.1,14.8,246.0,32.6,24.5,42.9
2016,Mayurbhanj,maize,1914,1968,3766,1384.6,27.9,23.3,32.8,66.8,6.0,0.53,251.4,5.0,230.9,41.6,27.3,31.1
2016,Mayurbhanj,pulses,1384,2742,3794,1423.5,28.0,21.9,31.3,64.8,6.0,1.17,180.8,28.5,176.8,36.4,29.1,34.5
2016,Mayurbhanj,groundnut,2123,1612,3422,1225.0,25.4,20.7,30.4,62.2,6.0,0.89,157.8,11.9,103.0,44.2,44.4,11.4
2016,Mayurbhanj,sesame,1276,1637,2088,1630.1,25.0,18.9,29.3,61.3,6.1,0.78,229.0,26.7,102.8,35.1,25.8,39.1
2016,Nabarangpur,rice,2472,1894,4681,1010.0,27.5,20.2,32.0,65.7,6.8,0.63,233.4,12.8,241.6,48.4,28.8,22.8
2016,Nabarangpur,maize,1852,1743,3228,1474.5,24.5,20.2,28.9,69.8,6.4,0.35,180.0,19.0,118.6,51.9,44.2,3.9
2016,Nabarangpur,pulses,1180,2115,2495,767.8,26.2,20.2,30.8,62.6,7.6,1.35,223.4,31.4,50.0,37.1,30.3,32.6
2016,Nabarangpur,groundnut,1741,1755,3055,690.0,27.8,22.3,34.4,62.1,6.1,0.2,185.3,29.0,119.4,66.4,32.4,1.2
2016,Nabarangpur,sesame,936,1318,1233,1257.4,23.0,17.3,28.7,83.6,6.0,0.85,228.2,24.4,106.7,21.1,38.5,40.4
2016,Nuapada,rice,2461,1716,4223,1352.8,26.9,23.2,30.0,58.7,7.7,1.02,209.4,18.2,137.6,56.7,30.1,13.2
2016,Nuapada,maize,2144,1825,3912,1588.0,28.5,22.3,32.9,80.6,6.3,0.83,281.8,9.6,160.2,49.4,40.2,10.4
2016,Nuapada,pulses,1087,3043,3307,941.0,29.9,23.7,36.8,54.1,6.1,1.25,106.1,5.0,125.6,46.9,50.9,2.2
2016,Nuapada,groundnut,1753,1695,2971,1262.3,27.9,22.5,32.7,50.4,6.0,1.23,209.4,16.8,205.9,33.7,32.7,33.6
2016,Nuapada,sesame,934,1779,1661,1220.2,26.6,23.0,31.8,56.7,6.6,1.21,185.9,8.3,143.7,36.7,40.9,22.4
2016,Nayagarh,rice,2463,2854,7029,1432.6,26.7,21.0,31.3,70.3,6.3,1.03,271.6,28.0,196.1,54.2,40.5,5.3
2016,Nayagarh,maize,1715,2850,4887,1560.9,26.5,21.9,32.1,75.5,6.4,0.42,215.3,25.5,186.3,48.5,32.3,19.2
2016,Nayagarh,pulses,1448,2032,2942,1107.0,26.6,23.3,31.4,76.9,6.7,1.26,186.9,24.9,189.6,68.4,36.4,0.0
2016,Nayagarh,groundnut,1538,2423,3726,1573.1,26.4,20.6,32.6,80.2,6.6,0.59,195.9,24.6,195.4,48.3,31.2,20.5
2016,Nayagarh,sesame,1038,2430,2522,1275.9,25.3,20.5,31.2,56.2,5.5,1.25,225.6,26.1,96.2,52.4,37.8,9.8
2016,Puri,rice,2103,2712,5703,1231.7,26.2,21.6,29.2,75.9,6.6,0.74,263.9,6.2,120.2,36.5,32.2,31.3
2016,Puri,maize,2016,2215,4465,1130.6,25.2,18.5,32.6,71.4,6.1,1.24,127.7,16.7,115.2,33.4,32.2,34.4
2016,Puri,pulses,983,2006,1971,1205.4,25.8,21.2,30.6,78.1,6.4,1.05,229.3,25.7,219.4,33.8,30.3,35.9
2016,Puri,groundnut,2240,1871,4191,637.0,26.6,21.5,29.0,83.3,6.1,0.9,188.7,7.1,96.5,35.6,45.9,18.5
2016,Puri,sesame,863,1739,1500,1013.1,29.4,22.9,35.6,74.9,6.6,0.44,187.7,13.2,58.7,55.6,28.0,16.4
2016,Rayagada,rice,2798,2440,6827,1311.3,28.2,23.8,35.1,70.4,6.7,0.61,153.4,24.8,160.9,37.1,20.6,42.3
2016,Rayagada,maize,1682,2598,4369,1077.3,26.3,19.8,30.2,62.7,6.1,1.29,299.7,27.5,189.2,39.2,54.5,6.3
2016,Rayagada,pulses,1266,2426,3071,1178.9,26.5,19.8,32.0,84.5,6.6,0.55,170.8,21.0,118.7,33.9,47.0,19.1
2016,Rayagada,groundnut,1663,2069,3440,1259.2,25.8,19.3,29.7,72.6,6.6,0.78,135.2,28.7,187.2,38.2,42.1,19.7
2016,Rayagada,sesame,993,1359,1349,1029.2,29.3,24.0,33.7,61.4,6.2,0.67,157.7,5.0,207.0,54.7,22.3,23.0
2016,Sambalpur,rice,2534,1548,3922,1147.7,26.3,21.7,33.3,65.6,6.1,0.57,252.2,5.0,111.9,59.5,37.4,3.1
2016,Sambalpur,maize,2047,3066,6276,1249.3,25.6,20.9,29.5,82.6,6.8,1.14,260.6,15.9,102.8,44.5,26.3,29.2
2016,Sambalpur,pulses,1241,2566,3184,1166.4,27.3,22.4,33.1,63.3,5.4,0.94,249.4,24.5,118.0,33.6,39.9,26.5
2016,Sambalpur,groundnut,1835,1937,3554,1564.5,25.1,18.3,30.1,51.6,6.4,1.09,181.7,5.3,141.8,36.4,39.9,23.7
2016,Sambalpur,sesame,1093,1471,1607,1058.8,28.5,24.4,32.4,58.2,6.7,0.89,165.8,20.1,226.4,35.3,20.0,44.7
2016,Sonepur,rice,2613,1944,5079,1058.0,28.3,22.5,31.1,63.5,7.7,0.98,233.8,31.7,150.9,53.0,42.2,4.8
2016,Sonepur,maize,2134,1838,3922,1234.4,25.8,20.8,29.6,62.1,6.4,0.52,174.7,18.4,170.1,54.5,30.4,15.1
2016,Sonepur,pulses,1533,2469,3784,1300.8,27.3,22.0,33.5,82.2,7.2,0.81,227.7,33.4,118.8,41.8,35.2,23.0
2016,Sonepur,groundnut,2024,2457,4972,1153.8,24.0,18.8,28.1,55.1,5.9,0.9,268.1,20.4,160.6,56.8,20.0,23.2
2016,Sonepur,sesame,1030,1994,2053,1313.2,26.0,21.8,31.1,86.5,6.9,0.65,133.0,5.0,215.8,35.4,31.7,32.9
2016,Sundargarh,rice,2830,1193,3376,1498.5,26.5,22.6,31.3,62.8,6.7,0.61,104.4,17.8,82.2,47.0,23.1,29.9
2016,Sundargarh,maize,1877,2091,3924,1157.5,27.5,21.8,31.3,69.4,5.0,0.87,185.0,10.2,165.8,56.7,30.2,13.1
2016,Sundargarh,pulses,963,2082,2004,932.9,25.7,19.5,30.8,51.2,5.6,0.85,243.1,5.0,172.5,58.3,53.9,0.0
2016,Sundargarh,groundnut,1882,2253,4240,773.4,31.2,26.8,35.3,67.4,7.3,1.46,206.3,30.0,152.2,34.6,49.8,15.6
2016,Sundargarh,sesame,744,2767,2058,1459.7,28.2,21.4,35.4,68.2,6.1,0.24,312.2,15.6,206.8,37.6,50.4,12.0
2016,Bhawanipatna,rice,2324,1404,3262,1158.3,25.9,20.3,30.8,76.3,6.4,0.6,170.8,40.4,161.3,25.2,29.8,45.0
2016,Bhawanipatna,maize,2024,2922,5914,1405.7,25.2,17.8,30.2,82.5,5.9,0.2,129.6,5.0,255.6,47.1,25.8,27.1
2016,Bhawanipatna,pulses,1313,2094,2749,1324.2,29.4,24.7,33.5,78.3,6.9,0.83,308.9,15.6,105.0,49.2,28.3,22.5
2016,Bhawanipatna,groundnut,1923,1583,3044,1120.0,30.8,26.2,35.0,81.7,6.0,0.59,228.8,29.4,211.0,37.5,41.0,21.5
2016,Bhawanipatna,sesame,783,1697,1328,1440.6,25.9,20.6,31.1,59.3,7.0,0.97,100.7,22.8,111.4,56.0,20.5,23.5
2017,Angul,rice,2410,2181,5256,1210.9,28.5,25.0,35.2,75.3,7.2,1.06,199.4,7.2,121.8,60.9,48.9,0.0
2017,Angul,maize,1845,590,1088,1157.5,26.4,21.6,31.9,78.8,7.0,0.93,110.0,16.6,265.2,48.7,38.7,12.6
2017,Angul,pulses,1289,2207,2844,723.4,26.5,21.5,32.8,70.5,5.7,0.93,159.8,7.8,108.3,50.4,47.6,2.0
2017,Angul,groundnut,1920,2316,4446,1294.6,27.2,21.5,29.8,71.1,6.0,1.15,192.6,20.3,74.7,55.2,41.3,3.5
2017,Angul,sesame,1039,1593,1655,1045.3,27.4,23.1,32.8,50.0,6.3,1.34,222.0,21.7,249.3,21.6,26.8,51.6
2017,Balangir,rice,2399,2429,5827,1375.1,25.3,19.3,29.9,82.1,6.0,0.76,175.5,30.6,123.9,44.6,40.1,15.3
2017,Balangir,maize,2136,2443,5218,1242.2,26.2,21.5,31.2,72.5,6.4,0.81,124.1,26.7,159.1,55.0,35.0,10.0
2017,Balangir,pulses,765,1820,1392,1160.0,28.5,25.6,33.5,75.1,6.2,0.82,168.6,12.7,129.6,37.9,41.8,20.3
2017,Balangir,groundnut,1616,1548,2501,1553.6,28.9,25.8,33.1,72.4,6.7,0.35,257.9,28.3,174.1,58.6,39.5,1.9
2017,Balangir,sesame,1012,2778,2811,1420.2,25.3,19.7,29.6,75.0,6.7,0.38,193.9,22.7,128.2,48.1,43.1,8.8
2017,Bargarh,rice,2492,2112,5263,1476.7,27.9,22.7,31.9,76.7,6.7,1.19,202.3,5.0,65.0,52.4,29.3,18.3
2017,Bargarh,maize,2109,2057,4338,1166.6,26.8,22.7,31.8,64.2,6.3,0.7,188.7,29.2,143.5,55.2,50.4,0.0
2017,Bargarh,pulses,1413,2267,3203,1265.4,28.7,23.6,34.7,76.1,6.3,1.07,204.6,18.9,126.2,46.7,45.0,8.3
2017,Bargarh,groundnut,2022,2176,4399,1319.9,29.5,24.6,33.4,83.0,6.2,0.59,110.2,25.7,68.9,37.5,40.9,21.6
2017,Bargarh,sesame,1080,1674,1807,1173.2,25.3,20.8,30.6,65.0,6.4,0.36,256.6,25.1,189.6,57.9,26.7,15.4
2017,Bhadrak,rice,2410,1052,2535,1828.1,26.7,20.7,30.5,80.0,7.4,0.78,149.5,18.6,50.0,44.6,43.2,12.2
2017,Bhadrak,maize,1991,1857,3697,1305.5,28.2,24.9,33.3,90.0,5.8,0.77,297.1,31.0,124.3,47.1,35.0,17.9
2017,Bhadrak,pulses,1012,1962,1985,1144.0,27.2,22.9,30.9,69.6,7.4,0.82,183.4,27.5,142.1,63.7,35.0,1.3
2017,Bhadrak,groundnut,1975,1622,3203,1300.6,27.6,22.7,32.1,63.6,6.6,0.99,193.6,22.9,148.1,46.0,33.0,21.0
2017,Bhadrak,sesame,904,3349,3027,1262.3,28.3,22.9,33.0,82.9,6.4,1.12,183.3,10.4,168.3,34.0,40.4,25.6
2017,Boudh,rice,2201,1840,4049,913.7,32.6,29.3,37.6,81.4,7.0,1.06,184.1,33.5,195.7,47.1,37.4,15.5
2017,Boudh,maize,1924,1545,2972,1447.4,29.6,25.5,34.4,68.6,6.5,0.82,247.3,12.5,107.7,57.4,30.4,12.2
2017,Boudh,pulses,884,1757,1553,1134.0,30.1,24.2,36.2,78.2,7.0,0.59,190.1,10.1,139.5,51.8,36.3,11.9
2017,Boudh,groundnut,2127,1429,3039,1300.0,24.5,19.4,30.2,67.9,6.8,0.51,116.8,25.6,237.2,35.0,47.2,17.8
2017,Boudh,sesame,910,1332,1212,973.7,27.0,22.4,30.7,53.1,6.1,0.86,199.7,15.0,160.1,55.4,38.9,5.7
2017,Cuttack,rice,2469,2464,6083,1008.0,26.6,21.8,30.4,65.8,5.5,1.37,153.1,35.9,151.9,50.6,30.1,19.3
2017,Cuttack,maize,2051,2325,4768,1332.9,28.5,23.9,33.0,54.1,6.8,1.12,280.8,23.1,111.7,28.0,45.4,26.6
2017,Cuttack,pulses,750,1829,1371,1155.1,26.9,21.9,32.0,50.0,6.5,0.2,236.6,14.4,50.0,36.9,29.3,33.8
2017,Cuttack,groundnut,2097,2098,4399,1268.9,29.4,24.5,35.2,76.8,5.9,1.24,129.0,29.2,74.1,51.0,53.6,0.0
2017,Cuttack,sesame,846,1871,1582,1322.1,26.3,19.5,31.5,66.8,6.2,0.52,168.6,16.5,125.6,38.4,56.0,5.6
2017,Deogarh,rice,2242,2073,4647,1318.5,28.3,23.4,33.1,74.5,6.6,0.72,121.9,15.3,92.7,38.3,35.3,26.4
2017,Deogarh,maize,2089,2890,6037,1092.5,28.5,23.2,34.8,75.8,6.0,0.28,215.6,14.7,101.0,32.3,36.6,31.1
2017,Deogarh,pulses,1576,1795,2828,1318.1,26.8,23.1,32.5,59.1,6.5,0.7,244.7,9.4,169.5,36.6,29.9,33.5
2017,Deogarh,groundnut,891,3046,2713,1310.1,25.5,21.6,30.0,77.2,5.6,0.76,288.5,8.7,154.0,67.0,41.3,0.0
2017,Deogarh,sesame,931,2253,2097,1119.8,29.6,25.0,32.6,66.1,6.0,0.72,187.0,32.0,184.8,47.6,35.0,17.4
2017,Dhenkanal,rice,2235,909,2031,1222.6,28.6,23.7,33.1,74.6,6.5,1.31,261.6,29.6,187.9,32.1,41.6,26.3
2017,Dhenkanal,maize,2094,2303,4822,1298.5,27.9,20.2,32.8,79.4,6.3,1.04,247.0,23.6,233.5,36.2,30.1,33.7
2017,Dhenkanal,pulses,1253,2440,3057,1235.9,29.6,25.3,33.5,73.1,6.5,0.96,198.6,16.6,146.3,45.3,32.0,22.7
2017,Dhenkanal,groundnut,1749,1798,3144,1371.3,27.4,20.1,32.6,64.5,7.8,0.92,249.5,25.9,181.2,50.4,24.0,25.6
2017,Dhenkanal,sesame,991,1337,1324,1165.1,25.5,20.1,30.8,74.8,6.6,0.62,186.9,29.2,203.4,33.5,20.0,46.5
2017,Gajapati,rice,2318,2522,5845,1443.0,25.2,19.9,32.0,74.2,7.2,1.1,154.5,18.1,151.7,46.0,44.2,9.8
2017,Gajapati,maize,2102,531,1116,937.4,22.6,17.4,27.8,72.8,6.0,1.0,235.8,7.4,76.7,45.0,52.9,2.1
2017,Gajapati,pulses,1624,2281,3704,1054.0,28.8,24.3,33.0,50.0,6.6,0.61,204.8,5.0,158.5,20.7,45.9,33.4
2017,Gajapati,groundnut,1930,1860,3589,1312.5,25.0,19.9,30.8,50.0,6.3,0.79,190.2,34.6,93.8,38.8,20.0,41.2
2017,Gajapati,sesame,1277,1876,2395,1112.3,26.9,21.3,32.2,90.0,6.7,0.66,171.9,16.1,74.9,45.4,42.8,11.8
2017,Ganjam,rice,2346,1596,3744,1503.2,24.1,21.2,27.9,54.6,6.7,0.69,189.0,31.5,115.4,52.8,50.1,0.0
2017,Ganjam,maize,1886,2368,4466,1151.6,28.8,25.4,32.2,66.1,6.1,0.64,189.0,27.2,129.6,36.8,31.5,31.7
2017,Ganjam,pulses,1007,1532,1542,877.4,27.1,22.7,33.1,55.5,6.2,1.34,153.0,17.6,89.2,31.5,50.5,18.0
2017,Ganjam,groundnut,1842,2066,3805,860.7,27.7,21.5,33.8,76.7,5.9,0.89,233.4,5.0,93.9,53.9,43.8,2.3
2017,Ganjam,sesame,512,2397,1227,1219.1,28.6,24.2,34.2,78.4,6.3,0.81,167.6,36.5,144.0,35.8,27.8,36.4
2017,Jagatsinghpur,rice,2531,2376,6013,932.8,30.7,25.4,36.2,69.0,6.5,0.76,250.9,19.9,188.4,40.7,37.0,22.3
2017,Jagatsinghpur,maize,1799,2608,4691,1033.3,26.4,21.7,31.0,77.2,6.3,1.22,159.1,21.7,111.2,49.2,34.8,16.0
2017,Jagatsinghpur,pulses,1161,2594,3011,1069.1,28.2,24.0,33.3,58.0,6.2,0.78,290.7,21.0,232.7,47.2,31.1,21.7
